rental_id,rental_date,return_date,payment_id,payment_amount,payment_date,payment_status,accrual_amount,total_revenue,customer_id,customer_first_name,customer_last_name,customer_address,customer_city,customer_country,region,film_id,title,release_year,rental_term,rental_rate,rating,language,category,store_id,staff_id,staff_first_name,staff_last_name
14987,2005-08-22,2005-08-24,23984,4.99,2007-03-22,paid,0,4.99,138,Hazel,Warren,1587 Sullana Lane,Hohhot,China,Asia-Pacific,330,Forrester Comancheros,2006,7,4.99,NC-17,English,Animation,2,2,Jon,Stephens
15424,2005-08-23,2005-08-27,23985,2.99,2007-03-22,paid,0,2.99,138,Hazel,Warren,1587 Sullana Lane,Hohhot,China,Asia-Pacific,757,Sagebrush Clueless,2006,4,2.99,G,English,Documentary,1,2,Jon,Stephens
15501,2005-08-23,2005-08-25,23986,0.99,2007-03-23,paid,0,0.99,138,Hazel,Warren,1587 Sullana Lane,Hohhot,China,Asia-Pacific,976,Wind Phantom,2006,6,0.99,R,English,Games,2,1,Mike,Hillyer
10900,2005-08-02,2005-08-07,23987,2.99,2007-03-02,paid,0,2.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,380,Greek Everyone,2006,7,2.99,PG,English,Foreign,2,2,Jon,Stephens
12859,2005-08-19,2005-08-28,23988,6.99,2007-03-19,paid,0,6.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,496,Kick Savannah,2006,3,0.99,PG-13,English,Travel,2,2,Jon,Stephens
13401,2005-08-19,2005-08-25,23989,3.99,2007-03-19,paid,0,3.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,109,Butterfly Chocolat,2006,3,0.99,G,English,New,1,2,Jon,Stephens
14736,2005-08-21,2005-08-25,23990,5.99,2007-03-21,paid,0,5.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,46,Autumn Crow,2006,3,4.99,G,English,Games,2,2,Jon,Stephens
14788,2005-08-22,2005-08-29,23991,2.99,2007-03-21,paid,0,2.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,417,Hills Neighbors,2006,5,0.99,G,English,Action,1,2,Jon,Stephens
15024,2005-08-22,2005-08-24,23992,2.99,2007-03-22,paid,0,2.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,397,Hanky October,2006,5,2.99,NC-17,English,Sci-Fi,2,1,Mike,Hillyer
15029,2005-08-22,2005-08-25,23993,2.99,2007-03-22,paid,0,2.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,483,Jericho Mulan,2006,3,2.99,NC-17,English,Games,2,1,Mike,Hillyer
15062,2005-08-22,2005-08-26,23994,2.99,2007-03-22,paid,0,2.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,960,Wars Pluto,2006,5,2.99,G,English,Documentary,2,2,Jon,Stephens
15218,2005-08-22,2005-08-30,23995,9.99,2007-03-22,paid,0,9.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,2,Ace Goldfinger,2006,3,4.99,G,English,Horror,2,1,Mike,Hillyer
15471,2005-08-23,2005-08-31,23996,3.99,2007-03-23,paid,0,3.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,569,Menagerie Rushmore,2006,7,2.99,G,English,Animation,1,1,Mike,Hillyer
15743,2005-08-23,2005-08-26,23997,0.99,2007-03-23,paid,0,0.99,139,Amber,Dixon,1029 Dzerzinsk Manor,Touliu,Taiwan,Asia-Pacific,355,Ghostbusters Elf,2006,7,0.99,R,English,Animation,2,1,Mike,Hillyer
10342,2005-08-01,2005-08-10,23998,6.99,2007-03-01,paid,0,6.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,73,Bingo Talented,2006,5,2.99,PG-13,English,Sci-Fi,2,1,Mike,Hillyer
11430,2005-08-02,2005-08-08,23999,3.99,2007-03-02,paid,0,3.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,488,Joon Northwest,2006,3,0.99,NC-17,English,Sports,2,1,Mike,Hillyer
12086,2005-08-17,2005-08-26,24000,4.99,2007-03-17,paid,0,4.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,864,Sundance Invasion,2006,5,0.99,NC-17,English,Children,1,1,Mike,Hillyer
12675,2005-08-18,2005-08-23,24001,4.99,2007-03-18,paid,0,4.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,123,Casablanca Super,2006,6,4.99,G,English,Travel,2,2,Jon,Stephens
13053,2005-08-19,2005-08-28,24002,10.99,2007-03-19,paid,0,10.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,444,Hustler Party,2006,3,4.99,NC-17,English,Comedy,2,2,Jon,Stephens
15261,2005-08-22,2005-08-27,24003,2.99,2007-03-22,paid,0,2.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,476,Jason Trap,2006,5,2.99,NC-17,English,Family,1,1,Mike,Hillyer
15852,2005-08-23,2005-08-25,24004,2.99,2007-03-23,paid,0,2.99,140,Eva,Ramos,1666 Beni-Mellal Place,Clarksville,United States,North America,329,Forrest Sons,2006,4,2.99,R,English,Action,2,1,Mike,Hillyer
10287,2005-08-01,2005-08-05,24005,3.99,2007-03-01,paid,0,3.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,25,Angels Life,2006,3,2.99,G,English,New,1,2,Jon,Stephens
10379,2005-08-01,2005-08-06,24006,1.99,2007-03-01,paid,0,1.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,681,Pirates Roxanne,2006,4,0.99,PG,English,Sports,2,1,Mike,Hillyer
10798,2005-08-01,2005-08-08,24007,4.99,2007-03-01,paid,0,4.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,84,Boiled Dares,2006,7,4.99,PG,English,Travel,1,1,Mike,Hillyer
11411,2005-08-02,2005-08-09,24008,2.99,2007-03-02,paid,0,2.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,328,Forever Candidate,2006,7,2.99,NC-17,English,Children,2,2,Jon,Stephens
11412,2005-08-02,2005-08-11,24009,5.99,2007-03-02,paid,0,5.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,491,Jumping Wrath,2006,4,0.99,NC-17,English,Children,1,1,Mike,Hillyer
12032,2005-08-17,2005-08-26,24010,5.99,2007-03-17,paid,0,5.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,245,Double Wrath,2006,4,0.99,R,English,Animation,2,1,Mike,Hillyer
12093,2005-08-17,2005-08-22,24011,2.99,2007-03-17,paid,0,2.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,49,Badman Dawn,2006,6,2.99,R,English,Sci-Fi,1,1,Mike,Hillyer
12107,2005-08-17,2005-08-24,24012,3.99,2007-03-17,paid,0,3.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,235,Divide Monster,2006,6,2.99,PG-13,English,Sci-Fi,2,1,Mike,Hillyer
12353,2005-08-18,2005-08-21,24013,2.99,2007-03-18,paid,0,2.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,349,Gangs Pride,2006,4,2.99,PG-13,English,Animation,2,2,Jon,Stephens
13000,2005-08-19,2005-08-22,24014,0.99,2007-03-19,paid,0,0.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,509,Language Cowboy,2006,5,0.99,NC-17,English,Children,2,1,Mike,Hillyer
13169,2005-08-19,2005-08-26,24015,2.99,2007-03-19,paid,0,2.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,373,Graduate Lord,2006,7,2.99,G,English,Children,1,1,Mike,Hillyer
13470,2005-08-20,2005-08-21,24016,4.99,2007-03-19,paid,0,4.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,680,Pinocchio Simon,2006,4,4.99,PG,English,Comedy,2,1,Mike,Hillyer
14059,2005-08-20,2005-08-26,24017,7.99,2007-03-20,paid,0,7.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,444,Hustler Party,2006,3,4.99,NC-17,English,Comedy,2,2,Jon,Stephens
14112,2005-08-21,2005-08-27,24018,2.99,2007-03-20,paid,0,2.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,160,Club Graffiti,2006,4,0.99,PG-13,English,Animation,2,1,Mike,Hillyer
15013,2005-08-22,2005-08-24,24019,4.99,2007-03-22,paid,0,4.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,28,Anthem Luke,2006,5,4.99,PG-13,English,Comedy,1,2,Jon,Stephens
15309,2005-08-22,2005-08-24,24020,0.99,2007-03-22,paid,0,0.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,602,Mourning Purple,2006,5,0.99,PG,English,Sci-Fi,1,2,Jon,Stephens
15964,2005-08-23,2005-08-26,24021,2.99,2007-03-23,paid,0,2.99,141,Debbie,Reyes,928 Jaffna Loop,Fukuyama,Japan,Asia-Pacific,56,Barefoot Manchurian,2006,6,2.99,G,English,Action,2,2,Jon,Stephens
10934,2005-08-02,2005-08-06,24022,5.99,2007-03-02,paid,0,5.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,973,Wife Turn,2006,3,4.99,NC-17,English,Documentary,2,2,Jon,Stephens
11244,2005-08-02,2005-08-10,24023,5.99,2007-03-02,paid,0,5.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,750,Run Pacific,2006,3,0.99,R,English,New,1,2,Jon,Stephens
12964,2005-08-19,2005-08-22,24024,0.99,2007-03-19,paid,0,0.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,625,None Spiking,2006,3,0.99,NC-17,English,Sci-Fi,2,2,Jon,Stephens
13044,2005-08-19,2005-08-20,24025,0.99,2007-03-19,paid,0,0.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,176,Congeniality Quest,2006,6,0.99,PG-13,English,Sports,1,1,Mike,Hillyer
13745,2005-08-20,2005-08-25,24026,0.99,2007-03-20,paid,0,0.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,280,Empire Malkovich,2006,7,0.99,G,English,Children,2,1,Mike,Hillyer
13959,2005-08-20,2005-08-22,24027,0.99,2007-03-20,paid,0,0.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,494,Karate Moon,2006,4,0.99,PG-13,English,Horror,1,2,Jon,Stephens
14116,2005-08-21,2005-08-24,24028,4.99,2007-03-20,paid,0,4.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,512,League Hellfighters,2006,5,4.99,PG-13,English,Classics,2,2,Jon,Stephens
14813,2005-08-22,2005-08-24,24029,0.99,2007-03-21,paid,0,0.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,738,Rocketeer Mother,2006,3,0.99,PG-13,English,Foreign,2,2,Jon,Stephens
15333,2005-08-22,2005-08-29,24030,2.99,2007-03-22,paid,0,2.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,400,Hardly Robbers,2006,7,2.99,R,English,Documentary,1,2,Jon,Stephens
15477,2005-08-23,2005-08-28,24031,1.99,2007-03-23,paid,0,1.99,142,April,Burns,483 Ljubertsy Parkway,Dundee,United Kingdom,Europe,525,Loathing Legally,2006,4,0.99,R,English,Classics,2,1,Mike,Hillyer
11278,2005-08-02,2005-08-07,24032,6.99,2007-03-02,paid,0,6.99,143,Leslie,Gordon,374 Bat Yam Boulevard,Kilis,Turkey,Middle East and Africa,214,Daughter Madigan,2006,3,4.99,PG-13,English,Children,2,1,Mike,Hillyer
11651,2005-08-17,2005-08-24,24033,6.99,2007-03-17,paid,0,6.99,143,Leslie,Gordon,374 Bat Yam Boulevard,Kilis,Turkey,Middle East and Africa,805,Sleepless Monsoon,2006,5,4.99,G,English,Animation,2,2,Jon,Stephens
12408,2005-08-18,2005-08-19,24034,2.99,2007-03-18,paid,0,2.99,143,Leslie,Gordon,374 Bat Yam Boulevard,Kilis,Turkey,Middle East and Africa,514,Lebowski Soldiers,2006,6,2.99,PG-13,English,Drama,1,1,Mike,Hillyer
13835,2005-08-20,2005-08-26,24035,4.99,2007-03-20,paid,0,4.99,143,Leslie,Gordon,374 Bat Yam Boulevard,Kilis,Turkey,Middle East and Africa,817,Soldiers Evolution,2006,7,4.99,R,English,Sci-Fi,1,2,Jon,Stephens
15250,2005-08-22,2005-08-27,24036,5.99,2007-03-22,paid,0,5.99,143,Leslie,Gordon,374 Bat Yam Boulevard,Kilis,Turkey,Middle East and Africa,470,Ishtar Rocketeer,2006,4,4.99,R,English,Animation,1,2,Jon,Stephens
16029,2005-08-23,2005-08-29,24037,4.99,2007-03-23,paid,0,4.99,143,Leslie,Gordon,374 Bat Yam Boulevard,Kilis,Turkey,Middle East and Africa,212,Darn Forrester,2006,7,4.99,G,English,Action,2,1,Mike,Hillyer
10302,2005-08-01,2005-08-01,24038,0.99,2007-03-01,paid,0,0.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,233,Disciple Mother,2006,3,0.99,PG,English,Travel,1,2,Jon,Stephens
10593,2005-08-01,2005-08-06,24039,4.99,2007-03-01,paid,0,4.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,411,Heavenly Gun,2006,5,4.99,NC-17,English,Music,1,2,Jon,Stephens
10740,2005-08-01,2005-08-07,24040,5.99,2007-03-01,paid,0,5.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,706,Queen Luke,2006,5,4.99,PG,English,Drama,2,1,Mike,Hillyer
10951,2005-08-02,2005-08-07,24041,4.99,2007-03-02,paid,0,4.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,37,Arizona Bang,2006,3,2.99,PG,English,Classics,2,1,Mike,Hillyer
11228,2005-08-02,2005-08-08,24042,2.99,2007-03-02,paid,0,2.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,561,Mask Peach,2006,6,2.99,NC-17,English,New,1,1,Mike,Hillyer
11476,2005-08-02,2005-08-09,24043,6.99,2007-03-02,paid,0,6.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,159,Closer Bang,2006,5,4.99,R,English,Comedy,1,1,Mike,Hillyer
11534,2005-08-17,2005-08-24,24044,7.99,2007-03-16,paid,0,7.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,527,Lola Agent,2006,4,4.99,PG,English,Horror,1,1,Mike,Hillyer
11859,2005-08-17,2005-08-21,24045,4.99,2007-03-17,paid,0,4.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,93,Brannigan Sunrise,2006,4,4.99,PG,English,New,2,2,Jon,Stephens
12087,2005-08-17,2005-08-20,24046,2.99,2007-03-17,paid,0,2.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,72,Bill Others,2006,6,2.99,PG,English,Documentary,2,2,Jon,Stephens
12733,2005-08-18,2005-08-24,24047,2.99,2007-03-18,paid,0,2.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,714,Random Go,2006,6,2.99,NC-17,English,Sci-Fi,2,1,Mike,Hillyer
12858,2005-08-19,2005-08-26,24048,3.99,2007-03-19,paid,0,3.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,664,Patriot Roman,2006,6,2.99,PG,English,Action,1,2,Jon,Stephens
12980,2005-08-19,2005-08-26,24049,6.99,2007-03-19,paid,0,6.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,403,Harry Idaho,2006,5,4.99,PG-13,English,Drama,2,1,Mike,Hillyer
13881,2005-08-20,2005-08-25,24050,2.99,2007-03-20,paid,0,2.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,621,Network Peak,2006,5,2.99,PG-13,English,Family,1,1,Mike,Hillyer
14159,2005-08-21,2005-08-27,24051,2.99,2007-03-21,paid,0,2.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,709,Racer Egg,2006,7,2.99,NC-17,English,Drama,2,1,Mike,Hillyer
15017,2005-08-22,2005-08-29,24052,1.99,2007-03-22,paid,0,1.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,866,Sunset Racer,2006,6,0.99,NC-17,English,Family,2,1,Mike,Hillyer
15753,2005-08-23,2005-09-01,24053,7.99,2007-03-23,paid,0,7.99,144,Clara,Shaw,1027 Songkhla Manor,Molodetno,Belarus,Europe,757,Sagebrush Clueless,2006,4,2.99,G,English,Documentary,1,2,Jon,Stephens
10799,2005-08-01,2005-08-06,24054,4.99,2007-03-01,paid,0,4.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,723,Reign Gentlemen,2006,3,2.99,PG-13,English,Sci-Fi,1,2,Jon,Stephens
11904,2005-08-17,2005-08-21,24055,5.99,2007-03-17,paid,0,5.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,624,Nightmare Chill,2006,3,4.99,PG,English,Games,2,2,Jon,Stephens
11954,2005-08-17,2005-08-18,24056,2.99,2007-03-17,paid,0,2.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,49,Badman Dawn,2006,6,2.99,R,English,Sci-Fi,2,1,Mike,Hillyer
12637,2005-08-18,2005-08-19,24057,2.99,2007-03-18,paid,0,2.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,872,Sweet Brotherhood,2006,3,2.99,R,English,Travel,2,1,Mike,Hillyer
12785,2005-08-19,2005-08-21,24058,2.99,2007-03-18,paid,0,2.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,912,Trojan Tomorrow,2006,3,2.99,PG,English,Sci-Fi,1,2,Jon,Stephens
13012,2005-08-19,2005-08-26,24059,7.99,2007-03-19,paid,0,7.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,369,Goodfellas Salute,2006,4,4.99,PG,English,Sci-Fi,1,2,Jon,Stephens
13164,2005-08-19,2005-08-26,24060,3.99,2007-03-19,paid,0,3.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,245,Double Wrath,2006,4,0.99,R,English,Animation,1,2,Jon,Stephens
13272,2005-08-19,2005-08-23,24061,0.99,2007-03-19,paid,0,0.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,555,Mallrats United,2006,4,0.99,PG,English,Comedy,2,2,Jon,Stephens
14044,2005-08-20,2005-08-29,24062,5.99,2007-03-20,paid,0,5.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,311,Fiction Christmas,2006,4,0.99,PG,English,Foreign,2,1,Mike,Hillyer
14389,2005-08-21,2005-08-27,24063,6.99,2007-03-21,paid,0,6.99,145,Lucille,Holmes,999 Sanaa Loop,Soshanguve,South Africa,Middle East and Africa,596,Moonshine Cabin,2006,4,4.99,PG-13,English,Games,2,1,Mike,Hillyer
11173,2005-08-02,2005-08-10,24064,7.99,2007-03-02,paid,0,7.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,936,Vanishing Rocky,2006,3,2.99,NC-17,English,Music,2,1,Mike,Hillyer
11221,2005-08-02,2005-08-03,24065,2.99,2007-03-02,paid,0,2.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,368,Gone Trouble,2006,7,2.99,R,English,Drama,1,1,Mike,Hillyer
11370,2005-08-02,2005-08-04,24066,0.99,2007-03-02,paid,0,0.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,677,Pianist Outfield,2006,6,0.99,NC-17,English,New,1,1,Mike,Hillyer
11392,2005-08-02,2005-08-11,24067,5.99,2007-03-02,paid,0,5.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,58,Beach Heartbreakers,2006,6,2.99,G,English,Documentary,2,1,Mike,Hillyer
11573,2005-08-17,2005-08-19,24068,4.99,2007-03-17,paid,0,4.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,139,Chasing Fight,2006,7,4.99,PG,English,Family,1,2,Jon,Stephens
11857,2005-08-17,2005-08-18,24069,4.99,2007-03-17,paid,0,4.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,20,Amelie Hellfighters,2006,4,4.99,R,English,Music,1,1,Mike,Hillyer
12129,2005-08-17,2005-08-26,24070,7.99,2007-03-17,paid,0,7.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,199,Cupboard Sinners,2006,4,2.99,R,English,Documentary,1,2,Jon,Stephens
12385,2005-08-18,2005-08-21,24071,2.99,2007-03-18,paid,0,2.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,690,Pond Seattle,2006,7,2.99,PG-13,English,Animation,1,1,Mike,Hillyer
12888,2005-08-19,2005-08-24,24072,4.99,2007-03-19,paid,0,4.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,961,Wash Heavenly,2006,7,4.99,R,English,Foreign,2,2,Jon,Stephens
13606,2005-08-20,2005-08-27,24073,4.99,2007-03-20,paid,0,4.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,17,Alone Trip,2006,3,0.99,R,English,Music,1,2,Jon,Stephens
13829,2005-08-20,2005-08-24,24074,4.99,2007-03-20,paid,0,4.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,867,Super Wyoming,2006,5,4.99,PG,English,Family,1,2,Jon,Stephens
14143,2005-08-21,2005-08-23,24075,2.99,2007-03-21,paid,0,2.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,559,Married Go,2006,7,2.99,G,English,Sci-Fi,1,1,Mike,Hillyer
15842,2005-08-23,2005-08-30,24076,6.99,2007-03-23,paid,0,6.99,146,Jamie,Rice,879 Newcastle Way,Sterling Heights,United States,North America,403,Harry Idaho,2006,5,4.99,PG-13,English,Drama,1,2,Jon,Stephens
10706,2005-08-01,2005-08-10,24077,7.99,2007-03-01,paid,0,7.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,263,Durham Panky,2006,6,4.99,R,English,Sports,2,1,Mike,Hillyer
10752,2005-08-01,2005-08-10,24078,8.99,2007-03-01,paid,0,8.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,704,Pure Runner,2006,3,2.99,NC-17,English,Comedy,1,2,Jon,Stephens
12284,2005-08-18,2005-08-22,24079,4.99,2007-03-18,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,694,Prejudice Oleander,2006,6,4.99,PG-13,English,Classics,1,2,Jon,Stephens
12757,2005-08-18,2005-08-21,24080,4.99,2007-03-18,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,244,Dorado Notting,2006,5,4.99,NC-17,English,Music,1,1,Mike,Hillyer
13542,2005-08-20,2005-08-29,24081,4.99,2007-03-20,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,992,Wrath Mile,2006,5,0.99,NC-17,English,Documentary,2,2,Jon,Stephens
13670,2005-08-20,2005-08-29,24082,3.99,2007-03-20,paid,0,3.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,425,Holy Tadpole,2006,6,0.99,R,English,Classics,2,2,Jon,Stephens
14021,2005-08-20,2005-08-27,24083,4.99,2007-03-20,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,960,Wars Pluto,2006,5,2.99,G,English,Documentary,2,1,Mike,Hillyer
14156,2005-08-21,2005-08-27,24084,0.99,2007-03-21,paid,0,0.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,97,Bride Intrigue,2006,7,0.99,G,English,Action,1,2,Jon,Stephens
14641,2005-08-21,2005-08-22,24085,0.99,2007-03-21,paid,0,0.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,477,Jawbreaker Brooklyn,2006,5,0.99,PG,English,Music,2,2,Jon,Stephens
14960,2005-08-22,2005-08-29,24086,4.99,2007-03-22,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,730,Ridgemont Submarine,2006,3,0.99,PG-13,English,New,1,2,Jon,Stephens
15052,2005-08-22,2005-08-31,24087,2.99,2007-03-22,paid,0,2.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,511,Lawrence Love,2006,7,0.99,NC-17,English,Action,2,2,Jon,Stephens
15331,2005-08-22,2005-08-25,24088,4.99,2007-03-22,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,31,Apache Divine,2006,5,4.99,NC-17,English,Family,1,1,Mike,Hillyer
15513,2005-08-23,2005-08-24,24089,4.99,2007-03-23,paid,0,4.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,827,Spice Sorority,2006,5,4.99,NC-17,English,Drama,2,2,Jon,Stephens
15730,2005-08-23,2005-08-30,24090,8.99,2007-03-23,paid,0,8.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,210,Darko Dorado,2006,3,4.99,NC-17,English,Action,2,2,Jon,Stephens
16004,2005-08-23,2005-08-31,24091,6.99,2007-03-23,paid,0,6.99,147,Joanne,Robertson,1337 Lincoln Parkway,Urawa,Japan,Asia-Pacific,481,Jekyll Frogmen,2006,4,2.99,PG,English,New,1,2,Jon,Stephens
10830,2005-08-01,2005-08-06,24092,6.99,2007-03-01,paid,0,6.99,148,Eleanor,Hunt,1952 Pune Lane,Saint-Denis,Réunion,Middle East and Africa,908,Trap Guys,2006,3,4.99,G,English,Foreign,1,2,Jon,Stephens
11357,2005-08-02,2005-08-11,24093,10.99,2007-03-02,paid,0,10.99,148,Eleanor,Hunt,1952 Pune Lane,Saint-Denis,Réunion,Middle East and Africa,579,Minds Truman,2006,3,4.99,PG-13,English,Action,2,1,Mike,Hillyer
12029,2005-08-17,2005-08-19,24094,2.99,2007-03-17,paid,0,2.99,148,Eleanor,Hunt,1952 Pune Lane,Saint-Denis,Réunion,Middle East and Africa,770,Scissorhands Slums,2006,5,2.99,G,English,Foreign,2,2,Jon,Stephens
12038,2005-08-17,2005-08-20,24095,0.99,2007-03-17,paid,0,0.99,148,Eleanor,Hunt,1952 Pune Lane,Saint-Denis,Réunion,Middle East and Africa,831,Spirited Casualties,2006,5,0.99,PG-13,English,Sci-Fi,1,2,Jon,Stephens
